城市,板块,名称,链接,户型,面积,朝向,楼层,装修,小区,区域,总价,单价,建成时间,发布时间,关注,其他信息
上海,黄浦,2019年房屋全新装修领包随时入住,https://sh.lianjia.com/ershoufang/107105684937.html,4室2厅,222平米,南,中楼层(共31层),精装,淮海晶华苑,新天地, 4031万,"181,577元/平",2006年建,10个月以前发布,19人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,全新装修，侘寂公主奶油粉，翠湖永恒的经典湖景大平层,https://sh.lianjia.com/ershoufang/107105865505.html,4室2厅,291.45平米,南 北,低楼层(共29层),精装,翠湖天地御苑,新天地, 8300万,"284,783元/平",2006年建,9个月以前发布,138人关注,板楼、近地铁、VR房源、房本满两年
上海,黄浦,正对淮海公园步行太平湖公园，平层大四房,https://sh.lianjia.com/ershoufang/107106003041.html,4室2厅,294.96平米,南,高楼层(共31层),精装,淮海晶华苑,新天地, 5500万,"186,466元/平",2006年建,8个月以前发布,14人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,新天地板块 近复兴公园 10/13号线 铜牌保护建筑,https://sh.lianjia.com/ershoufang/107103567686.html,3室2厅,69.08平米,南 北,低楼层(共3层) ,精装,巴黎公寓,新天地, 1150万,"166,474元/平",,一年前发布,178人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,新天地总价低两房+新装修，保养好，业主诚意出售,https://sh.lianjia.com/ershoufang/107105564039.html,2室2厅,95.46平米,西南 西,中楼层(共28层),精装,国际广场(卢湾),新天地, 940万,"98,471元/平",1997年建,11个月以前发布,21人关注,塔楼、VR看装修、房本满五年、随时看房
上海,黄浦,新天地大三房，景观一绝，带有租约车位,https://sh.lianjia.com/ershoufang/107105306212.html,3室2厅,172平米,南,中楼层(共22层),精装,经纬公寓,新天地, 2600万,"151,163元/平",1995年建,一年前发布,19人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,黄浦,马当小区 1室1厅 南,https://sh.lianjia.com/ershoufang/107107491867.html,1室1厅,52.68平米,南,低楼层(共26层),精装,马当小区,新天地, 668万,"126,804元/平",1992年建,18天以前发布,3人关注,塔楼、近地铁、VR房源、房本满五年
上海,黄浦,小高层、采光好、翠湖热门三房户型,https://sh.lianjia.com/ershoufang/107106867603.html,3室2厅,140.14平米,南 北,中楼层(共12层),精装,翠湖天地御苑,新天地, 3480万,"248,324元/平",2006年建,3个月以前发布,8人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,国际广场(卢湾) 3室2厅 东南,https://sh.lianjia.com/ershoufang/107107124368.html,3室2厅,163.19平米,东南,高楼层(共28层),简装,国际广场(卢湾),新天地, 1550万,"94,982元/平",1997年建,2个月以前发布,1人关注,塔楼、近地铁、VR看装修、房本满五年
上海,黄浦,翠湖御苑高区中间排3房 带租约出售有产权车位,https://sh.lianjia.com/ershoufang/107105622604.html,3室2厅,192.46平米,南,高楼层(共32层),简装,翠湖天地御苑,新天地, 5050万,"262,393元/平",2006年建,11个月以前发布,9人关注,板楼、近地铁、VR看装修、房本满两年
上海,黄浦,大面寬 全南卧室 客廳帶陽臺，環境優美 誠意賣 稅費低,https://sh.lianjia.com/ershoufang/107106734914.html,2室2厅,153.89平米,南,低楼层(共16层),精装,翠湖天地嘉苑,新天地, 3380万,"219,638元/平",2009年建,4个月以前发布,19人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,"新天地板块,朝南大3房、低总价、8-10号线地铁口",https://sh.lianjia.com/ershoufang/107104411294.html,3室2厅,153.21平米,东 南,中楼层(共28层),简装,国际广场(卢湾),新天地, 1390万,"90,726元/平",1997年建,一年前发布,21人关注,塔楼、VR房源、房本满五年
上海,黄浦,新天地板块少有的低总价三房，两南一北厨卫全明，好房,https://sh.lianjia.com/ershoufang/107106407019.html,3室2厅,109.26平米,南 北,高楼层(共7层),精装,巴士小区,新天地, 1298万,"118,800元/平",1996年建,5个月以前发布,15人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,新天地高区电梯两房，出门即地铁,https://sh.lianjia.com/ershoufang/107105968309.html,2室2厅,110.12平米,南 西,32层,精装,复兴苑,新天地, 1450万,"131,675元/平",1998年建,8个月以前发布,14人关注,板塔结合、近地铁、VR房源、房本满五年
上海,黄浦,新天地地铁口新式里弄，精装复式,https://sh.lianjia.com/ershoufang/107105274545.html,2室1厅,78.7平米,南,低楼层(共3层),精装,振华里小区,新天地, 1517万,"192,758元/平",1994年建,一年前发布,1人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,永业开发满五年，总价小三房，看房方便，诚意出售,https://sh.lianjia.com/ershoufang/107105979260.html,3室1厅,99.02平米,南 北,中楼层(共20层),简装,建德坊,新天地, 1700万,"171,683元/平",2002年建,8个月以前发布,3人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,万中无一！改善入住新天地淡水湾南北通三房高区稀售,https://sh.lianjia.com/ershoufang/107105620554.html,3室2厅,138.19平米,南,19层,简装,淡水湾花园,新天地, 2526万,"182,792元/平",2007年建,11个月以前发布,30人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,建德坊 2室2厅 南,https://sh.lianjia.com/ershoufang/107106855396.html,2室2厅,116.91平米,南,中楼层(共20层),精装,建德坊,新天地, 1730万,"147,978元/平",2002年建,3个月以前发布,7人关注,板楼、VR房源、房本满五年
上海,黄浦,淮海路07年小区+2梯1户+满5年唯壹+诚意卖+随时看房！,https://sh.lianjia.com/ershoufang/107104434482.html,2室2厅,170.11平米,南 北,中楼层(共31层),精装,淮海晶华苑,新天地, 2780万,"163,424元/平",2006年建,一年前发布,16人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,新天地雅苑 石庫門風格，此房東邊套采光好 南北雙陽臺,https://sh.lianjia.com/ershoufang/107105477746.html,3室2厅,170.77平米,东 南 北,中楼层(共25层),精装,翠湖天地雅苑,新天地, 3400万,"199,099元/平",2003年建,一年前发布,28人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,新天地淮海中路板块，单价底小户型,https://sh.lianjia.com/ershoufang/107107022467.html,1室2厅,97.33平米,南,高楼层(共38层),精装,香港广场,新天地, 1190万,"122,265元/平",1997年建,2个月以前发布,4人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,淮海路繁华地段  住宅房 高区三房 诚意出售 带租约,https://sh.lianjia.com/ershoufang/107102087571.html,3室2厅,133.96平米,东 北 东南,中楼层(共38层),精装,香港广场,新天地, 1350万,"100,777元/平",1997年建,一年前发布,1010人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,复兴苑高区3房2厅2卫出售，满5年唯壹，飞机全明户型,https://sh.lianjia.com/ershoufang/107106435627.html,3室2厅,141.32平米,东南 南 西南,32层,精装,复兴苑,新天地, 1780万,"125,956元/平",1998年建,5个月以前发布,21人关注,板塔结合、近地铁、VR看装修、房本满五年
上海,黄浦,新天地板块难得一求的低预算大三房,https://sh.lianjia.com/ershoufang/107104334986.html,3室2厅,172.61平米,南 北,28层,精装,瑞金新苑,新天地, 1800万,"104,282元/平",1998年建,一年前发布,20人关注,塔楼、近地铁、VR看装修、房本满五年
上海,黄浦,两梯三户，全南户型，采光视野好，20年百万装修,https://sh.lianjia.com/ershoufang/107106002621.html,2室2厅,117.22平米,南,29层,精装,淡水湾花园,新天地, 2148万,"183,246元/平",2007年建,8个月以前发布,5人关注,板楼、VR看装修、房本满两年
上海,黄浦,老西门地铁口 交通便 近商场 高区大三房视野棒,https://sh.lianjia.com/ershoufang/107104235204.html,3室2厅,153.21平米,东 北,高楼层(共28层),简装,国际广场(卢湾),新天地, 1650万,"107,696元/平",1997年建,一年前发布,1人关注,塔楼、VR房源、房本满五年
上海,黄浦,新天地绽放 中区全南2+1户型 生活/交通便利 诚意出售,https://sh.lianjia.com/ershoufang/107107155158.html,3室2厅,125.39平米,东南 南,18层,精装,淡水公寓,新天地, 1680万,"133,982元/平",2000年建,2个月以前发布,4人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,国际广场(卢湾) 3室2厅 西北 东北,https://sh.lianjia.com/ershoufang/107105927401.html,3室2厅,153.21平米,西北 东北,低楼层(共28层),毛坯,国际广场(卢湾),新天地, 1350万,"88,115元/平",1997年建,9个月以前发布,11人关注,塔楼、VR看装修、随时看房
上海,黄浦,房中坦克！新天地区域南北两房，业主诚意,https://sh.lianjia.com/ershoufang/107106870428.html,2室1厅,39.68平米,南,中楼层(共7层),精装,巴士小区,新天地, 560万,"141,130元/平",1993年建,3个月以前发布,0人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,黄浦,1公里10个公园，5条地铁线，12个商场办公楼，好地段,https://sh.lianjia.com/ershoufang/107106120011.html,1室1厅,82.74平米,西南,高楼层(共31层),精装,济南路8号,新天地, 1400万,"169,205元/平",2008年建,7个月以前发布,8人关注,塔楼、VR看装修、房本满五年
上海,黄浦,新天地总价低的南北两房！售后公房，中间楼层！,https://sh.lianjia.com/ershoufang/107106799355.html,2室1厅,43.81平米,南,中楼层(共7层),精装,巴士小区,新天地, 576万,"131,477元/平",1993年建,3个月以前发布,9人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,钻石地段淮海中路上核芯地段核芯资产淮海路高区2房视,https://sh.lianjia.com/ershoufang/107106876551.html,2室2厅,98.39平米,南,高楼层(共38层),简装,香港广场,新天地, 1060万,"107,735元/平",1997年建,3个月以前发布,9人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,五星酒店服务+全屋玻璃幕墙+诚心出售,https://sh.lianjia.com/ershoufang/107105753085.html,1室1厅,82.74平米,东,低楼层(共31层),精装,济南路8号,新天地, 1270万,"153,493元/平",2006年建,10个月以前发布,10人关注,塔楼、VR看装修、房本满两年
上海,黄浦,振华里小区 2室0厅 南,https://sh.lianjia.com/ershoufang/107000396663.html,2室0厅,47.06平米,南,低楼层(共3层),简装,振华里小区,新天地, 830万,"176,371元/平",1994年建,一年前发布,120人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,新天地全明电梯小两房，全天视野采光无遮挡，租12000,https://sh.lianjia.com/ershoufang/107106879523.html,2室1厅,70.39平米,西,中楼层(共26层),精装,马当小区,新天地, 910万,"129,280元/平",1992年建,3个月以前发布,1人关注,塔楼、近地铁、VR看装修、房本满五年
上海,黄浦,科普大楼 2室1厅 南,https://sh.lianjia.com/ershoufang/107106150144.html,2室1厅,70.58平米,南,高楼层(共12层),简装,科普大楼,新天地, 850万,"120,431元/平",1988年建,7个月以前发布,13人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,中区楼层采光好，装修不错领包可以入住,https://sh.lianjia.com/ershoufang/107105309413.html,1室1厅,43.83平米,东 东南,中楼层(共7层),精装,巴士小区,新天地, 555万,"126,626元/平",1993年建,一年前发布,6人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,中区，满五年税少，全屋地暖拎包入住，带租约出售,https://sh.lianjia.com/ershoufang/107106627290.html,1室2厅,108.12平米,西北,中楼层(共31层),精装,济南路8号,新天地, 1800万,"166,482元/平",1998年建,4个月以前发布,4人关注,塔楼、VR看装修、房本满五年
上海,黄浦,濟南路8號  高區景觀房  全屋地暖 新風系統 誠意賣,https://sh.lianjia.com/ershoufang/107105679121.html,1室2厅,108.12平米,东 北,高楼层(共31层) ,精装,济南路8号,新天地, 1700万,"157,233元/平",,10个月以前发布,3人关注,塔楼、VR看装修、房本满五年
上海,黄浦,淮海大厦   全明好两房 看房有钥匙随时约,https://sh.lianjia.com/ershoufang/107105945662.html,2室1厅,82.42平米,南,中楼层(共30层),简装,淮海大厦,新天地, 1087万,"131,886元/平",1992年建,9个月以前发布,9人关注,塔楼、近地铁、VR看装修、随时看房
上海,黄浦,新天地地段总价低楼层号的大两房,https://sh.lianjia.com/ershoufang/107107482767.html,2室1厅,59.64平米,南 北,中楼层(共6层),简装,健乐小区,新天地, 870万,"145,876元/平",1984年建,20天以前发布,1人关注,板楼、近地铁、VR房源
上海,黄浦,新天地淮海路两大商圈地段，精装修，1/14号线地铁交汇,https://sh.lianjia.com/ershoufang/107105926343.html,1室1厅,44.76平米,南,低楼层(共13层),精装,连云大楼,新天地, 580万,"129,580元/平",1992年建,9个月以前发布,13人关注,塔楼、近地铁、VR看装修、房本满五年
上海,黄浦,新天地海派老公寓 带阁楼 精装两房 成熟地段 出行便利,https://sh.lianjia.com/ershoufang/107107004298.html,1室1厅,49.68平米,东 北,5层,其他,重庆公寓,新天地, 598万,"120,371元/平",1936年建,2个月以前发布,14人关注,板楼、近地铁、VR看装修、房本满两年
上海,黄浦,巴士小区 1室0厅 北,https://sh.lianjia.com/ershoufang/107106779350.html,1室0厅,26.9平米,北,中楼层(共7层),简装,巴士小区,新天地, 354万,"131,599元/平",1993年建,3个月以前发布,11人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,新天地巴士小区小面积诚意出售好房,https://sh.lianjia.com/ershoufang/107106719313.html,1室1厅,26.9平米,北,高楼层(共7层),简装,巴士小区,新天地, 380万,"141,264元/平",1993年建,4个月以前发布,9人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,全明结构 朝南大阳台 业主诚售,https://sh.lianjia.com/ershoufang/107104950058.html,1室2厅,91.72平米,南,中楼层(共28层),精装,翠湖天地御苑,新天地, 2200万,"239,861元/平",2006年建,一年前发布,20人关注,板楼、近地铁、VR看装修
上海,黄浦,中区朝东小户型配套齐全售后公房税费少房东诚意出售,https://sh.lianjia.com/ershoufang/107106921147.html,1室2厅,43.28平米,东,中楼层(共15层),简装,永年大厦,新天地, 496万,"114,603元/平",1990年建,3个月以前发布,6人关注,塔楼、近地铁、VR看装修、随时看房
